IPI,UniProt,Name,Intensity,NumPeptides,Fr1,Fr2,Fr3,Fr4,Fr5,Fr6,Fr7,Fr8
IPI00308162,Q8BH59,"Calcium-binding mitochondrial carrier protein Aralar1 ",3.82381156966882,3,0.14509797932281,0.14598168486995,0.70682531694422,0.77546323193655,0.79742339530602,0.40389039946204,0.41511128263277,0.32648580360297
IPI00308324,P26043,"Radixin ",4.51585647973003,1,0.01525422212354,0.03094796602453,0.04171767907878,0.05947312012129,0.10473404067822,0.35235246427927,0.59584877079468,1
IPI00308328,P33267,"Cytochrome P450 2F2 ",4.98940537454365,5,0.54957396273857,0.8389834991462,0.64700906898127,0.76001423887491,0.61750510829677,0.69935409998444,0.76308688308948,0.77984626819767
IPI00308882,Q91VD9,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial precursor ",3.59654533390309,2,0.14399785318606,0.41084255292503,0.88163140539474,0.93595159503643,0.95412978978715,0.331791994289,0.13727169707854,0.06232456919481
IPI00308885,P19226,"60 kDa heat shock protein, mitochondrial precursor ",4.98147610872315,5,0.13899777950439,0.4688930058701,0.78850241994346,0.82259240942791,0.59787023525482,0.33560241693871,0.15969235958596,0.05590730030166
IPI00309035,Q91YQ5,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 67 kDa subunit precursor ",3.98400068145971,5,0.49081919532283,0.67806028170835,0.66759705576611,0.5303825543651,0.50100786655752,0.42603859461042,0.18666745370087,0.14920796563513
IPI00309047,Q8BMT8,"PROTEIN DISULFIDE ISOMERASE A4 (EC 5.3.4.1) (PROTEIN ERP-72) (ERP72), full insert sequence ",4.37252859881467,5,0.35635731696171,0.57220605136404,0.44984870188199,0.89791028765966,0.66146435841581,0.59570379534043,0.61800736951505,0.6042429696782
IPI00309073,O08601,"Microsomal triglyceride transfer protein large subunit precursor ",4.4792155006316,5,0.33576256868149,0.79548243181019,0.74076645924692,0.7555205861876,0.72161087210028,0.75813072868864,0.88938960232939,0.97106989507459
IPI00310035,P35505,"Fumarylacetoacetase ",5.22427587255592,5,0.38636312976423,0.70711262632464,0.69491155958662,0.86212839495108,0.73872207953765,0.76543950460255,0.62102368849982,0.54712779444148
IPI00310109,Q8BSG8,"lysosomal membrane glycoprotein 2, full insert sequence ",3.60609600938406,3,0.11381738910359,0.24688706987661,0.43279035974014,0.37322114435244,0.46132325488402,0.99346468500616,0.68093620408358,0.66990405281316
IPI00310240,P14824,"annexin A6, full insert sequence ",2.54922548242267,1,0.16574105084803,0.2841209780994,0.38151374865481,0.37381709307248,0.55647745105897,0.75024902314533,0.85595935268289,1
IPI00311236,P14148,"60S ribosomal protein L7 ",4.79959747084374,5,0.66289680634105,0.80003357037753,0.76232483304563,0.96494169376931,0.6232038133842,0.67765888249917,0.57232234102734,0.62163675879807
IPI00311334,Q8VCX0,"cytochrome P450, family 2, subfamily d, polypeptide 13 ",4.00766512286547,5,0.33442340342954,0.52550522262493,0.59075489688808,0.49717300952422,0.38477806179605,0.43951337009656,0.46075272469025,0.70534395094055
IPI00311493,P05784,"keratin complex 1, acidic, gene 18 ",4.92490379657066,5,0.40278076749759,0.78783625613598,0.90273018104652,0.83863675880134,0.88798593914904,0.65745331758272,0.51547164249316,0.31318159827265
IPI00311594,Q922S1,"Farsla protein ",2.39231125010381,1,0.70781288883233,1,0.6976150941983,0.74050554684928,,0.43951198407482,0.54356171142119,0.57902329869231
IPI00311827,Q8BW68,"DEAD (aspartate-glutamate-alanine-aspartate) box polypeptide 6, full insert sequenc ",2.65117346488772,1,,0.39090806560696,0.7210444782522,0.60578266902962,1,0.7637028496607,0.98538329646765,0.42065094786608
IPI00312058,P24270,"catalase 1, full insert sequence ",5.22168600697839,5,0.57554904579699,1,0.734022426863,0.60042387329881,0.40114558804849,0.26407642031177,0.19470848157508,0.11196232308629
IPI00313201,P01942,"hemoglobin, beta adult major chain, full insert sequence ",6.11809188620421,5,0.63468799274165,0.96860536166271,0.85061531710527,0.99215446916602,0.73647601836543,0.58989977571065,0.56401149244401,0.41750219863826
IPI00313222,P47911,"Ribosomal protein L6 ",4.78093235336135,5,0.69843467566205,0.99191744582024,0.71775351166637,0.77495321623821,0.66759504267094,0.57893215100556,0.5811811912229,0.4628452258017
IPI00313236,Q91VD5,"Solute carrier family 27 (Fatty acid transporter), member 5 ",4.50367391545195,5,0.21119106461234,0.57640119166144,0.46167124105332,0.64303455819354,0.49409177748763,0.61368997969097,0.67869649029174,0.7968207746239
IPI00314202,Q8C1I3,"Bile acid CoA: amino acid N-acyltransferase ",5.00882071288593,1,0.62568189515945,1,0.46692553828543,0.28649992468373,0.12546141981957,0.10345580038962,0.03131718662068,0.01187578676496
IPI00314509,Q91XE3,"Putative N-acetyltransferase Camello 1 ",3.61850032042951,3,0.45525919426237,0.75635355824736,0.68943640253325,0.37649910090072,0.52550073266068,0.47649579475977,0.69679106746501,0.67840268436017
IPI00314806,Q9WTI7,"Myosin Ic ",4.17780138483592,1,0.18355097905805,0.47777780997243,0.52714729397894,0.4463432992231,0.6354411200851,0.99578781109946,1,0.59218974934446
IPI00314883,P39054,"Dynamin 2 ",3.55027931094838,1,0.23306948372925,0.01182819162846,0.81563964833,0.94141787370678,1,0.64292697408656,0.51498422997977,0.42768892961208
IPI00314950,P14869,"60S acidic ribosomal protein P0 ",4.50789928812544,2,0.80433595006823,0.54721426994346,0.48766988900332,0.9943090758263,0.69125431694966,0.47892287200469,0.438016543309,0.41115232285459
IPI00315166,Q9CQ16,"ribosomal protein L27a, full insert sequence ",4.65559615638451,3,0.54641408058934,0.95709707151142,0.92812168124166,0.96890746931446,0.80238556426125,0.70266262666883,0.60870739119299,0.47487362391432
IPI00315548,O09167,"ribosomal protein L21, full insert sequence ",4.80829197055368,2,0.6585218516867,0.88628400436236,0.91155469966485,0.91986412929063,0.51373758765669,0.47650766426408,0.38260796638902,0.30979839203465
IPI00315581,O35660,"Glutathione S-transferase Mu 6 ",4.61593481231257,1,0.20732406833802,0.0498284904602,0.04654748764383,0.08243538150615,0.05440128800725,0.52198778580875,1,0.58503216153741
IPI00316133,Q9CS54,"signal recognition particle 72 ",2.77133632728094,2,0.61839646094335,0.59617784069322,0.82910842067044,0.96177572936139,0.60757852273328,0.68211961103001,0.41524599771265,0.29460195906266
IPI00316329,P04104,"keratin complex 2, basic, gene 1, full insert sequence ",4.70209866958148,1,0.23314351606393,0.50349551077339,0.42905551880337,0.57480750414626,1,0.58557146031068,0.45350130502204,0.27201241194056
IPI00317356,P52430,"Serum paraoxonase/arylesterase 1 ",3.85522800206731,5,0.41737209397938,0.32627038877332,0.59546640792151,0.48344136266839,0.42693706101515,0.65790173599436,0.67201223459666,0.44905054745996
IPI00317590,P62270,"40S ribosomal protein S18 ",4.61496807121785,5,0.46423481043325,0.84869528217085,0.88041900344224,0.95771083385824,0.71198317962474,0.67134978391044,0.63786113722962,0.4949666341837
IPI00318210,Q9EQ20,"Methylmalonate-semialdehyde dehydrogenase ",5.05719161029075,5,0.30541025501982,0.42950996480583,0.67076113789234,0.87801753349581,0.70231538924167,0.34533623063485,0.13102900732173,0.038400971771
IPI00318492,P25444,"40S ribosomal protein S2 ",4.42800681942655,5,0.46229732734959,0.77973167020522,0.66252601275253,0.9294754580744,0.89993081236094,0.78691208722838,0.7994931901832,0.55787852543236
IPI00318595,Q9EQH2,"Adipocyte-derived leucine aminopeptidase precursor ",4.08453615714695,3,0.38999637013152,0.41368767368397,0.62410021108063,0.48198024815825,0.53069925436521,0.36027918827158,0.4784320149514,0.45915611555664
IPI00318614,Q8C2R9,"isocitrate dehydrogenase 2 (NADP+), mitochondrial ",4.13604789700601,5,0.05637892541792,0.16111715896346,0.34237792290814,0.75527716290199,0.65206612863563,0.61229720150849,0.24805049431408,0.03517926572828
IPI00319231,P11174,"ribosomal protein S15 ",3.29628100475702,2,0.4560372053428,0.64913884513316,0.77889575232816,0.48095008689413,0.47062102779402,0.84719927974727,1,0.75411219017504
IPI00319518,Q9DBP9,"protease, serine, 15 ",3.14012537139678,3,0.14921487897126,0.50815894172062,0.72722109805489,0.98879660422955,0.71559551473347,0.4077954252179,0.22473445715609,0.10093017746982
IPI00319525,Q9ET01,"Glycogen phosphorylase, liver form ",2.46487032791993,1,0.46516186009551,,,,,0.64772154638705,0.78988427366541,1
IPI00319665,Q8CHQ9,"Camello-like 2 ",4.07554630902314,5,0.38769517569296,0.80341959729597,0.74556302075056,0.55446020497675,0.66727947078873,0.72449514456663,0.90615873689533,0.68777405646016
IPI00319973,O55022,"progesterone receptor membrane component ",4.97203003095356,4,0.4198350298273,0.28394636579264,0.24163235435734,0.83354234637401,0.79880549592484,0.56862968487046,0.71782223097583,0.62264138872313
IPI00319992,P20029,"78 kDa glucose-regulated protein precursor ",5.60583285213764,5,0.47628716666253,0.80312263641191,0.83704094031763,0.83653441607067,0.77468547600073,0.74360531993057,0.97457800999474,0.83318860855366
IPI00320163,Q91VC6,"glutamate-ammonia ligase (glutamine synthase) ",4.87156523403938,5,0.59221814304208,0.990589536701,0.76686703540093,0.78697220658534,0.65733560414061,0.58265164826725,0.67455692380157,0.55021500166829
IPI00320204,Q8R1G9,"RIKEN cDNA 2210023G05 ",4.77855594963392,4,0.4073333002089,0.63749813801373,0.56940951582888,0.73431913476042,0.77977433581636,0.94634452899278,0.95893986423426,0.87396497508612
IPI00320208,O70251,"eukaryotic translation elongation factor 1 beta 2 ",4.89480850173719,1,,0.53985643468635,,,1,0.52058510176125,,0.10400191894168
IPI00320462,Q8R164,"Valacyclovir hydrolase precursor ",4.40377614722196,5,0.16141219494963,0.30663023681468,0.99843179554045,0.75676770582745,0.42230583070989,0.17788356693155,0.09059965666926,0.0185248203945
IPI00320503,Q8R0Y8,"Hypothetical protein ",2.82746023857908,1,0.04895830112772,0.06920709825093,0.29729855075562,0.89976722502098,1,0.25370269535079,0.20462643890967,0.08565456020199
IPI00320847,O08756,"hydroxyacyl-Coenzyme A dehydrogenase type II ",5.03584756612759,1,0.05917269965972,0.32340301842247,0.53092287356342,1,0.8441447907684,0.65928114253432,0.16893545212184,0.02953974783799
IPI00321170,P27659,"Ribosomal protein L3 ",4.56668374742172,5,0.59076830375201,1,0.76110448689405,0.48474248076109,0.41408664063772,0.47334353477961,0.51469337767007,0.38554486082742
IPI00321190,Q61207,"Sulfated glycoprotein 1 precursor ",4.56276314168319,1,0.19093174371772,0.91007828010513,0.68062181102899,1,0.92015273511076,0.40178475592571,0.44269934475899,0.25978970537663
IPI00321393,O54754,"Aldehyde oxidase ",4.13591936653237,1,,0.84741421289895,,1,0.86025764537248,,,
IPI00321617,P34914,"Soluble epoxide hydrolase ",5.06223074202295,4,0.40922097692222,0.80963413448252,0.88160647518831,0.45090796223366,0.24142832843447,0.14271293582248,0.05272825884521,0.01442073629801
IPI00321644,Q8CIM7,"cytochrome P450, family 2, subfamily d, polypeptide 26 ",4.7600048916188,5,0.27929717290526,0.50757369000802,0.41233060902621,0.62553641445802,0.5706241164186,0.90100690307737,0.87265019786937,0.96442927998914
IPI00321718,Q61336,"BAP ",5.28641029150692,1,0.07256393452838,0.34688045632514,0.65494022216546,1,0.77355360968082,0.47012168798949,0.12128089077546,0.04778504554525
IPI00321872,Q6IS65,"Coenzyme A diphosphatase ",4.61366129905792,3,0.62970068409962,0.83482445924431,0.50104231440408,0.35433159857616,0.51579277861896,0.24564226843022,0.12966568456731,0.07214015568099
IPI00321923,Q8R2U3,"polynucleotide phosphorylase ",4.64110949627496,1,0.50311280833671,,0.90951761486629,1,,0.8164224153367,0.98900074613458,0.14372236037976
IPI00322156,Q9DCP2,"solute carrier family 38, member 3, full insert sequence ",3.20032716390623,1,,,,1,0.02265394267986,0.38763768303477,0.31717896789767,
IPI00322209,P11679,"Cytokeratin endo A ",4.79913085428028,5,0.32411017859986,0.49598307803949,0.53348250523028,0.69538158541573,0.91506570207766,0.41485930017424,0.32733661176471,0.17830967458929
IPI00322562,P62264,"40S ribosomal protein S14 ",3.579062053269,1,1,0.11551874543155,0.10252995394509,0.16538932659425,0.04893514771011,0.24617452193524,0.23798568102095,0.45662466029004
IPI00322760,Q9WU79,"Brain and kidney proline oxidase 2 ",3.70302802988526,2,0.32017367910018,0.22687420981299,0.21286394531563,0.43141968257966,1,0.52637012696767,0.24713063021459,0.1498171921771
IPI00323075,Q91XH0,"ribophorin II ",5.00538012761693,1,0.2659714015768,0.56067128657785,1,0.55464656975465,0.34131536787466,0.27724839091355,0.20642899196439,0.18783292639239
IPI00323166,Q61941,"NAD(P) transhydrogenase, mitochondrial precursor ",3.17536731932627,2,0.13141448640514,0.50569865458745,1,0.98911351471973,0.41447069293075,0.46664301215916,0.24318543034907,0.11033792288572
IPI00323357,P08109,"Heat shock cognate 71 kDa protein ",4.28295372127322,2,0.41796602572617,0.21864691075343,0.18674709270195,0.3474531394963,0.43092105225369,0.80207642239822,0.95167866475827,1
IPI00323398,,"CYTOCHROME P450 2A4",3.70152084759322,3,0.28229194992141,0.4283590869018,0.47765931722422,0.40016844350626,0.48420115727707,0.74369842415394,0.83665702210713,0.94356172667124
IPI00323496,Q9QZ85,"Interferon-inducible GTPase ",2.91971615568091,1,0.16666613914794,0.35312820435679,0.35662960397936,0.39970281496111,0.40467430604546,0.49837995598658,0.43482476166365,1
IPI00323624,P01027,"Complement C3 precursor ",4.76117937166487,2,0.0834607214304,0.14293155303111,0.60486885741327,0.95248844277592,0.70449379585694,0.53398122608849,0.27109781317056,0.1282807725729
IPI00323806,Q8BP67,"60S ribosomal protein L24 ",4.84104057100596,1,0.57988752164492,1,0.87347892473924,0.98655909967772,,0.68136373447966,0.64949328222467,0.56250766931685
IPI00323908,P24456,"Cytochrome P450 2D10 ",4.70239238165899,5,0.3114203994248,0.58893900345793,0.68806137488927,0.64677993947042,0.62989710407286,0.62857084131345,0.78604540173551,0.67231969784716
IPI00323911,P24472,"Glutathione S-transferase 5.7 ",5.13942759964095,1,0.16097268211493,0.53756943866526,0.45021998111579,0.79808712086634,0.82474360608292,0.78620306148595,1,0.68624282366652
IPI00330063,P47753,"F-actin capping protein alpha-1 subunit ",4.54373429483713,1,0.1653240980031,0.43028768461049,1,0.6186497018648,0.3965203145998,0.25181940728591,0.06004423689601,0.0145530206513
IPI00330329,Q7TMF2,"3'-5' exonuclease ERI1 ",4.97186211234655,1,0.69195136183988,0.04317757897743,0.66678559829841,1,0.64520273484943,0.28556778328948,0.56687693119028,
IPI00330719,Q80XE6,"Murinoglobulin 1 ",3.51453899679597,2,0.53854515985165,0.33775569273952,0.46209731616398,0.12302204926087,0.3694233567422,0.57176245172329,0.96225486363015,0.8384005881239
IPI00330747,Q8BK19,"Hypothetical protein ",3.5061662556075,4,0.56976809820895,0.75459405805341,0.44316401541364,0.21266460875426,0.10849645391163,0.06790453117821,0.29552435730391,0.0168025927699
IPI00330754,Q8R0C8,"3-hydroxybutyrate dehydrogenase ",3.59480445595728,4,0.0595850558878,0.22636645367806,0.61480007769002,0.59829682187233,0.91245629494335,0.55497494455491,0.09489955606212,0.02208886272179
IPI00331092,P62702,"40S ribosomal protein S4, X isoform ",3.88634196442092,5,0.3108171886991,0.84162987809336,0.73847315052851,0.52392169823696,0.47073937928433,0.40489532539316,0.46013776119101,0.25408776157667
IPI00331121,Q9JJI8,"60S ribosomal protein L38 ",4.38110152692533,3,0.32627178314882,1,0.69817193381309,0.7116205802918,0.59654078090964,0.44190467292437,0.39026668546491,0.0948642736076
IPI00331128,P55258,"Cell line NK14 derived transforming oncogene ",3.78753032765221,1,0.12361253844662,0.50525470290125,0.78412332889117,0.48776549325276,0.47203058600526,0.13371626168566,0.63231355947951,1
IPI00331174,P80313,"T-complex protein 1, eta subunit ",3.11154216445957,1,0.08302449861667,0.2672788625411,0.21826597076214,0.31072421703838,0.30673260068471,0.42812748122154,0.55465519771925,1
IPI00331241,P30115,"Glutathione S-transferase Yc ",5.09215371402907,4,0.13846721813352,0.40281432651224,0.50833182333879,0.68088484862337,0.67476713130118,0.67215782356926,0.87135745858265,0.8499293545126
IPI00331251,Q91W85,"Acyl-Coenzyme A dehydrogenase, short chain ",5.17002439398121,5,0.12255776550181,0.52407844738822,0.79781768875688,1,0.77764255964487,0.35786811763611,0.12298964203184,0.02181428206409
IPI00331305,Q91Z45,"Glucosidase, alpha, acid ",2.6106085044692,1,0.12598882005257,0.71532017660017,0.71771594011947,0.93401995476373,1,0.7909463162501,0.68490332690895,0.56048899870686
IPI00331318,O88531,"Palmitoyl-protein thioesterase ",2.949733931372,2,0.09968392887262,0.5186159505663,0.4528386952896,0.79281245910307,0.54708036510205,0.52533007152515,0.46829342633739,0.41605195595652
IPI00331322,Q91VS7,"microsomal glutathione S-transferase 1 ",6.25250777928975,1,0.21477210440244,0.73213184687855,0.63762913917003,1,0.7145158933743,0.47230925089711,0.29932927421308,0.1043652427916
IPI00331332,Q9CPP6,"NADH-ubiquinone oxidoreductase 13 kDa-B subunit ",3.00544354709714,1,0.07249851266846,0.35862928519949,0.27464755825335,1,0.66155416826569,0.31649032555103,0.12100067118454,0.05477596541762
IPI00331459,Q9Z2T6,"Keratin, type II cuticular HB5 ",3.78787412965733,2,0.18161167388544,0.11625292837934,0.93200751806367,0.98785983000491,1,0.79816121849265,0.44638484160078,0.17017037132278
IPI00331461,Q9CXW4,"hypothetical Ribosomal protein L5 containing protein, full insert sequence ",4.40777541553235,3,0.42223704468236,0.65609421163878,0.69504709933449,0.91106322640044,0.49000724510787,0.50386670898548,0.43658080773557,0.28596385361192
IPI00331500,P50446,"keratin complex 2, basic, gene 6a ",4.70209866958148,1,0.23314351606393,0.50349551077339,0.42905551880337,0.57480750414626,1,0.58557146031068,0.45350130502204,0.27201241194056
IPI00331549,Q99L04,"Dehydrogenase/reductase SDR family member 1 ",4.05826691064541,4,0.36956945373329,0.09530501717165,0.36206013795145,0.50869931841946,0.29669560188632,0.3369622901868,0.51638673931844,0.52436602142732
IPI00331564,Q99LD3,"Dihydrolipoamide dehydrogenase ",3.75628468883765,5,0.0522918172604,0.59837295757192,0.78680701997556,0.73223243179819,0.61226384005188,0.32001710621639,0.1238682639823,0.03513119059542
IPI00331590,Q8R1P0,"Malate dehydrogenase 2, NAD ",5.59386229808444,5,0.13111546840399,0.57080580791936,0.79925925871077,1,0.76777138224123,0.47895255232799,0.17341435059895,0.06502214192771
IPI00331692,Q8QZV3,"Dodecenoyl-Coenzyme A delta isomerase ",5.09305515017545,3,0.10754051444294,0.4714635918288,0.77233668845813,0.93610785471008,0.81626073574215,0.51273420369257,0.25243258539935,0.05193623047362
IPI00331734,P17317,"Histone H2A.z ",3.89338615490683,1,,1,0.51658966244016,0.34903533092665,0.22275064624332,0.20904378755763,0.22197338719941,0.24409548379659
IPI00336362,O35945,"aldehyde dehydrogenase family 1, subfamily A7 , similar to",5.5557197433314,1,0.19224633371461,,0.82161972208468,1,0.79227087059227,0.42002602205793,0.23229977306979,0.0839670153638
IPI00336741,P02304,"Hist1h4i protein ",4.46256316579048,1,1,0.34049518929274,0.18702696123159,0.12268504857475,0.06074708472122,0.08996803847207,0.02892540790395,0.00926368910205
IPI00336807,Q8CFN6,"2210409H23Rik protein ",3.1360822712285,1,0.54925469422647,0.77477469576386,0.67135800868663,1,0.60889615727237,0.40014255168938,0.44901417337771,0.23497955680035
IPI00337957,P58252,"Elongation factor 2 ",4.88889791971015,5,0.47216974601828,0.84498142630614,0.82042303179364,0.75407472068497,0.70820066839948,0.62895755724029,0.61677664893413,0.58214930595051
IPI00338770,Q8CFK3,"Paraoxonase 2 ",3.39499114467816,1,0.27528617467938,,0.67620127635264,0.54314692227239,0.44755073702755,0.52920115810978,0.81766769971797,1
IPI00338964,O55143,"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 ",3.53755926376108,1,0.21984108888083,0.53246418564408,0.49256772298019,0.39393262223859,0.4011926308732,0.55585707666967,0.76535850577681,1
IPI00341282,Q9CQQ7,"ATP synthase B chain, mitochondrial precursor ",4.65597619142229,5,0.17219094801012,0.42210449917318,0.93998858527736,0.88907777719654,0.76321128219631,0.31908995979994,0.09730225960155,0.01339424243879
IPI00344912,Q62257,"Contraspin precursor ",2.61680414616099,1,0.33928990034539,0.67173342274477,1,0.61103248572058,0.48254968363726,0.94468471189017,0.82257634963045,0.91736136851191
IPI00345096,Q8BWT3,"KIAA1630 protein , similar to",2.93867415079808,1,0.13607078364362,0.706311494971,,1,,,,
IPI00346834,,"RIKEN cDNA 2310001L23 ",4.09261564296538,3,0.20737759497468,0.30987421957636,0.68053151843352,0.78133366707558,1,0.69186633940166,0.44994307331141,0.22109139163167
IPI00346965,O35643,"Adapter-related protein complex 1 beta 1 subunit ",3.07878590434828,1,0.14763185078186,0.70443686026044,0.1725500687711,1,0.50112960929326,0.51623466963212,0.71945514977254,0.66495324089291
IPI00347110,Q6NXH9,"Type II keratin Kb36 ",4.70209866958148,1,0.23314351606393,0.50349551077339,0.42905551880337,0.57480750414626,1,0.58557146031068,0.45350130502204,0.27201241194056
IPI00348307,,"Elongation factor 1-alpha 1 (EF-1-alpha-1) (Elongation factor 1 A-1) (eEF1A-1) (Elongation factor Tu) (EF-Tu) , similar to",4.34943126313417,5,0.72366821907428,0.85511079961187,0.82263572453058,0.48902113012172,0.4164462627295,0.31995706521228,0.66201134983344,0.41203125634491
IPI00348328,Q6IFT3,"Keratin Kb40 ",4.09261564296538,3,0.20737759497468,0.30987421957636,0.68053151843352,0.78133366707558,1,0.69186633940166,0.44994307331141,0.22109139163167
IPI00350590,Q9JLT4,"Thioredoxin reductase 2, mitochondrial precursor ",3.20032716390623,1,,,,1,0.02265394267986,0.38763768303477,0.31717896789767,
IPI00350772,Q8CGG8,"apolipoprotein B ",4.65157015989974,1,0.48875710742548,0.90363525131708,0.8861320694229,0.97431592355839,,0.84662415383246,1,0.6452883778253
IPI00350781,Q91WL5,"cytochrome P450, 4a10 , similar to",3.95559637945937,5,0.23114568796911,0.47757972387303,0.4282644237901,0.56824459128672,0.56820722975318,0.82819922549399,0.81905894750501,0.98289144536028
IPI00351206,Q80UU9,"progesterone membrane binding protein ",4.74368568704727,1,0.52416733659949,,0.04270369496394,1,0.59406635938015,0.34631824533146,0.57628153744469,0.42253938355756
IPI00351266,Q8VHK9,"DEAD/H box polypeptide 36 protein ",4.58918156300948,2,0.12375960980842,0.50827868682469,0.95653395835362,0.92573530899352,0.78373647783373,0.43602817351003,0.57007769542066,0.88137611846909
IPI00351817,,"glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)  (EC 1.2.1.12) - mouse, similar to",3.26222925479586,1,0.18571296992904,0.32230710152758,0.4581073750733,0.28626876164765,1,0.21499789674362,0.50170897466744,0.2919601008157
IPI00352085,,"Ensembl_locations(Chr-bp):15-104048547 ",4.09261564296538,3,0.20737759497468,0.30987421957636,0.68053151843352,0.78133366707558,1,0.69186633940166,0.44994307331141,0.22109139163167
IPI00352124,P97872,"Flavin containing monooxygenase 5 ",4.59024173185495,5,0.44311041486672,0.75492301566364,0.62069385781473,0.68387760993865,0.75684226202114,0.80432218128424,0.94638439477965,0.99519695418237
IPI00353099,P35979,"60S ribosomal protein L12 ",3.99853784195687,5,0.43922456829717,0.57901656600277,0.41121036718826,0.56311193782722,0.59742777594006,0.64777966170727,0.64330627624984,0.40548911100189
IPI00354313,,"Ensembl_locations(Chr-bp):8-106250554 ",4.66038969999773,3,0.50389445261429,0.85833673159294,0.82863128930501,1,0.87303065685631,0.94229947867819,0.92323545865652,0.66116323322703
IPI00354363,Q6P1A9,"Rpl7a protein , similar to",4.76031717058009,5,0.71665533028566,0.79249351507868,0.72658301215564,0.84290258869947,0.60280203385451,0.46795131345673,0.48973961071976,0.44766743838681
IPI00354819,Q60605,"myosin, light polypeptide 6, alkali, smooth muscle and non-muscle ",3.22329985579735,1,0.28571371265556,0.49986430575501,0.80994100518251,0.7514311721264,0.79001463450668,1,0.49031012198406,0.43811490616397
IPI00355229,,"Ensembl_locations(Chr-bp):1-110797366 ",3.48109854327749,2,0.37622440812891,1,0.91146046950504,0.72672247493631,0.59240682857707,0.65904770272627,0.69344156312531,0.73265389219747
IPI00355281,Q9MD82,"NADH dehydrogenase subunit 5 ",3.67400692419506,1,0.03832577092671,0.10711150407131,1,0.15983777173757,0.20487146778715,0.09533207018198,0.06314294422708,0.02694152823869
IPI00355294,,"60S ribosomal protein L7a (Surfeit locus protein 3) (PLA-X polypeptide) , similar to",4.66152437299885,3,0.48918030497552,0.83681273631061,0.92242619008367,0.9887096829872,0.75482700634779,0.419209764535,0.45279488565184,0.31847883482863
IPI00355825,,"UDP-glucuronosyltransferase 1-1 precursor, microsomal (UDPGT) (UGT1*1) (UGT1-01) (UGT1.1) (UGT1A1) (UGTBR1) , similar to",4.91721867237095,5,0.39384614015395,0.85261782934559,0.90461337889316,0.82299762144636,0.65773769454896,0.44677647732298,0.22740744720708,0.20231925512687
IPI00357250,Q9CVC8,"CYTOCHROME P450 2C18 , similar to",3.87994774638964,2,0.17718565689538,0.43690282185387,0.24822012203436,0.34922413435579,0.77814272255748,0.8988321463233,0.84259450169354,0.49738445223317
IPI00357872,Q9Z2I8,"succinate-Coenzyme A ligase, GDP-forming, beta subunit ",3.77528710450525,4,0.09923807615643,0.63499268355617,0.92938238391427,0.7043299724801,0.66270667014638,0.23734913933877,0.13986126937078,0.00705430326374
IPI00378580,Q8CHD7,"j-domain containing protein, required for endocytosis, Receptor Mediated Endocytosis RME-8 (259.2 kD) (rme-8) , similar to",4.0483478779853,1,,,0.6820109187532,1,0.78636089008581,,0.16687443966707,
IPI00379694,Q8QZS6,"Hmgcl protein ",4.74864714828923,4,0.11478351093008,0.44269755060136,0.68458194121229,1,0.80641389145867,0.42823293592738,0.16125283268155,0.03490023397984
IPI00380311,Q8R0N1,"Aldehyde dehydrogenase 4 family, member A1 ",4.5995041652201,5,0.09777204359487,0.65543608815414,0.80673471283535,0.95723824345159,0.71872393903564,0.34724004105926,0.1607469328597,0.04726775811162
IPI00380436,Q7TPR4,"Alpha-actinin 1 ",4.13057703152178,1,0.00983883518293,0.03562817493735,0.06436476160201,0.06771411526622,0.06731576765983,0.35870169982541,0.72273864245362,1
IPI00380501,P24549,"aldehyde dehydrogenase family 1, subfamily A1 ",5.5557197433314,1,0.19224633371461,,0.82161972208468,1,0.79227087059227,0.42002602205793,0.23229977306979,0.0839670153638
IPI00381029,Q6PDB7,"Hypothetical protein ",4.76452033217764,5,0.41452679623266,0.68189043191166,0.59911911242624,0.77152159980443,0.82381946865308,0.9185094955161,0.93487576266434,0.81142393033745
IPI00381172,,"Es1 protein , similar to",4.88597016280107,4,0.46241551388646,0.71171351883355,0.62158468858738,0.70487810147956,0.65894688085627,0.69975488840032,0.8523283412541,0.80262614873065
IPI00381178,Q63880,"Liver carboxylesterase precursor (ES-Male) (Esterase-31) , similar to",5.74651170313434,5,0.39260304660278,0.91440153697277,0.76939870231614,0.91787191087718,0.87415973257164,0.85673746811712,0.89889653477084,0.71112410434118
IPI00381242,,"P45016a-ms2 , similar to",4.23334533125931,5,0.25020561367446,0.32215361660244,0.54759392685188,0.4370563496113,0.42303988130194,0.52521103990523,0.67063288974819,0.99942989140636
IPI00381650,P20670,"Histone H2A.o (H2A/o) (H2A.2) (H2a-615) , similar to",3.89338615490683,1,,1,0.51658966244016,0.34903533092665,0.22275064624332,0.20904378755763,0.22197338719941,0.24409548379659
IPI00381934,,"ribosomal protein L35a , similar to",3.46720007830602,2,0.68108990742462,1,0.94789435683093,0.90987687455993,0.90952323389999,,0.62986668826583,0.38203322037912
