,"Protein.Description","Peptides","PSMs","X113","X114","X115","X116","X117","X118","X119","X121","n113","n114","n115","n116","n117","n118","n119","n121","GOannotation","Training"
"sp|Q6P3B9|RBFA_MOUSE","Putative ribosome-binding factor A, mitochondrial",1,1,614.007,685.649,0,2315.884,8987.322,4822.731,1883.726,278.118,0.0313469802,0.0350045287,0,0.1182331308,0.4588309333,0.2462155207,0.0961701115,0.0141987949,"MIT",
"sp|Q6P4S8|INT1_MOUSE","Integrator complex subunit 1",1,1,1977.884,1514.365,1618.752,1892.623,2465.215,16296.943,11616.166,2106.863,0.0500872007,0.0383492175,0.0409926751,0.0479280827,0.0624281901,0.4126977386,0.2941634784,0.053353417,"null",
"sp|Q6P542|ABCF1_MOUSE","ATP-binding cassette sub-family F member 1",1,1,1599.87,1613.433,272.154,912.518,781.68,622.948,249.843,771.13,0.2344621061,0.2364497735,0.0398843656,0.1337301732,0.1145557696,0.0912934801,0.0366146724,0.1130096595,"NUC-RIB",
"sp|Q6P5E6|GGA2_MOUSE","ADP-ribosylation factor-binding protein GGA2 (multiple isoforms)",1,1,14021.628,27603.227,5690.24,39018.67,15270.235,28282.186,11900.786,34968.824,0.0793276844,0.1561658946,0.0321926643,0.2207490271,0.0863917073,0.1600071208,0.0673289718,0.1978369298,"PLM-END",
"sp|Q6P9J9|ANO6_MOUSE","Anoctamin-6 (multiple isoforms)",1,1,15937.519,15190.121,7296.311,12065.661,10652.381,14049.128,6278.736,12566.606,0.1694823316,0.161534372,0.0775902322,0.1283083244,0.1132792606,0.1494008553,0.0667691638,0.1336354601,"null",
"sp|Q6P9Q6|FKB15_MOUSE","FK506-binding protein 15 (multiple isoforms)",1,1,16030.101,27926.439,42541.746,37056.941,17725.988,10920.675,10818.368,5734.649,0.0949904289,0.1654851968,0.2520919051,0.219590302,0.1050398374,0.0647132293,0.0641069833,0.033982117,"END",
"sp|Q6P9R2|OXSR1_MOUSE","Serine/threonine-protein kinase OSR1",1,1,5309.696,6385.595,1757.485,5528.624,4419.637,8800.37,4944.768,40371.02,0.068497009,0.0823764972,0.0226721955,0.0713212598,0.0570149242,0.1135279727,0.0637893051,0.5208008365,"null",
"sp|Q6PAC3|DCA13_MOUSE","DDB1- and CUL4-associated factor 13",1,1,9837.596,10212.039,4906.211,11724.816,11114.984,10353.826,10410.357,6519.145,0.1310299739,0.1360172956,0.0653473368,0.1561664388,0.1480438984,0.1379058004,0.1386587542,0.086830502,"NUC",
"sp|Q6PB44|PTN23_MOUSE","Tyrosine-protein phosphatase non-receptor type 23 (multiple isoforms)",1,1,1084.657,1199.899,288.544,1628.638,1833.431,2281.203,1980.134,1966.721,0.0884479265,0.0978452898,0.0235292065,0.1328066422,0.1495064064,0.1860197972,0.1614692446,0.1603754868,"VES-SKE",
"sp|Q6PB93|GALT2_MOUSE","Polypeptide N-acetylgalactosaminyltransferase 2 (multiple isoforms)",1,1,745.922,1065.184,258.199,2770.448,1568.561,1201.047,291.458,269.243,0.0912994296,0.1303764892,0.0316030649,0.3390975491,0.1919888735,0.1470058612,0.0356739031,0.0329548295,"GOL-ECM",
"sp|Q6PE01|SNR40_MOUSE","U5 small nuclear ribonucleoprotein 40 kDa protein",1,1,5016.476,5889.507,2408.041,5483.551,5721.418,13051.154,11561.073,11247.864,0.0830830093,0.0975421721,0.0398820393,0.090818718,0.0947582776,0.2161535607,0.1914747995,0.1862874236,"NUC",
"sp|Q6PFE7|TEFF1_MOUSE","Tomoregulin-1 (multiple isoforms)",1,1,7500.753,5322.37,5799.555,3774.297,2547.404,2697.828,2266.785,939.314,0.2431495914,0.1725336231,0.1880023817,0.1223502192,0.082578408,0.0874546563,0.0734816687,0.0304494516,"PLM",
"sp|Q6PHQ8|NAA35_MOUSE","N-alpha-acetyltransferase 35, NatC auxiliary subunit",1,1,2010.183,1730.467,393.522,1875.826,1338.637,2474.833,3498.333,3197.439,0.1216873779,0.1047546376,0.0238220402,0.1135540134,0.0810350234,0.1498151852,0.2117732414,0.1935584809,"null",
"sp|Q6PIP5|NUDC1_MOUSE","NudC domain-containing protein 1",1,1,2012.367,1581.843,1361.942,1830.62,1536.15,1678.685,1520.167,8304.977,0.1014975676,0.0797832686,0.0686921422,0.092330811,0.077478655,0.0846676795,0.0766725219,0.4188773541,"null",
"sp|Q6X7S9|EID2_MOUSE","EP300-interacting inhibitor of differentiation 2",1,1,8925.01,11765.799,2394.923,12488.867,10442.229,10053.696,5014.215,43189.828,0.0855914367,0.1128347912,0.0229674701,0.1197690612,0.1001416673,0.0964156101,0.0480866538,0.4141933095,"NUC",
"sp|Q6X893|CTL1_MOUSE","Choline transporter-like protein 1 (multiple isoforms)",1,1,3188.312,1855.457,519.693,1339.946,968.457,1205.522,697.564,0,0.3261716606,0.1898175244,0.0531657908,0.1370795618,0.0990753816,0.123327677,0.0713624038,0,"PLM-MIT",
"sp|Q6Y4S4|KISS1_MOUSE","Metastasis-suppressor KiSS-1 (multiple isoforms)",1,1,77001.508,74343.71,14218.67,99578.188,104319.188,101075.422,192943.125,148293.781,0.0948558918,0.0915818286,0.0175155612,0.1226674395,0.1285077379,0.124511838,0.237680958,0.182678745,"ECM",
"sp|Q6ZQE4|T194A_MOUSE","Transmembrane protein 194A",1,1,3006.312,2299.91,802.604,2065.856,1648.983,5510.934,1654.127,270.259,0.1741882272,0.1332587055,0.0465035458,0.1196974214,0.0955434517,0.3193081169,0.0958414994,0.0156590321,"null",
"sp|Q6ZQJ5|DNA2L_MOUSE","DNA2-like helicase (multiple isoforms)",1,1,4223.972,3741.554,1418.964,3754.1,2840.615,2169.24,1576.831,1432.046,0.199645872,0.176844404,0.0670672782,0.1774373902,0.1342615573,0.1025290441,0.0745288558,0.0676855984,"null",
"sp|Q6ZWM4|NAA38_MOUSE","N-alpha-acetyltransferase 38, NatC auxiliary subunit",1,1,757.987,812.08,287.815,729.905,562.035,791.743,1237.894,3436.602,0.0879737272,0.0942518861,0.0334044757,0.0847144652,0.0652310841,0.0918915268,0.1436728454,0.3988599895,"NUC",
"sp|Q6ZWQ0|SYNE2_MOUSE","Nesprin-2 (multiple isoforms)",1,1,1898.868,1910.934,0,5748.882,5087.742,4464.972,984.198,1198.396,0.0891738853,0.089740524,0,0.2699767146,0.2389285203,0.2096822428,0.0462195158,0.0562785973,"PLM-MIT-NUC-SKE",
"sp|Q71FD7|FBLI1_MOUSE","Filamin-binding LIM protein 1",1,1,9974.966,9096.395,6393.931,9012.093,9248.221,12159.684,9579.67,22895.756,0.1128891486,0.1029461441,0.0723616929,0.1019920776,0.1046643963,0.1376141407,0.1084154864,0.2591169134,"PLM-SKE",
"sp|Q71LX4|TLN2_MOUSE","Talin-2",1,1,40995.012,44076.742,7415.288,53300.406,37695.082,32600.994,16037.865,14409.295,0.1662876658,0.1787880571,0.0300785601,0.2162019151,0.1529021921,0.1322390928,0.0650542348,0.0584482822,"PLM-SKE",
"sp|Q766D5|B4GN4_MOUSE","N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase 1 (multiple isoforms)",1,1,3667.663,3705.729,5398.271,6655.225,4844.158,3268.44,2391.388,725.271,0.1196387543,0.120880463,0.1760909925,0.2170926906,0.1580158888,0.106616145,0.0780068074,0.0236582584,"GOL",
"sp|Q78IK4|APOOL_MOUSE","Apolipoprotein O-like",1,1,745.372,1534.787,412.273,1858.408,6319.378,4045.888,1335.993,295.357,0.0450445071,0.0927506319,0.0249145851,0.1123077771,0.381894232,0.2445021156,0.0807370631,0.0178490881,"MIT-ECM",
"sp|Q78XF5|OSTC_MOUSE","Oligosaccharyltransferase complex subunit OSTC",1,1,8293.215,8730.49,5396.546,24545.266,24556.275,24348.908,8146.442,0,0.0797293104,0.0839331848,0.0518813139,0.2359732783,0.2360791167,0.2340855318,0.0783182641,0,"null",
"sp|Q7JJ13|BRD2_MOUSE","Bromodomain-containing protein 2 (multiple isoforms)",1,1,1308.347,2320.87,485.515,2726.365,2568.649,11916.761,2163.832,1966.502,0.0513947115,0.0911688139,0.0190720836,0.1070975381,0.1009021111,0.4681162521,0.0850000202,0.0772484693,"NUC",
"sp|Q7TML3|S35F2_MOUSE","Solute carrier family 35 member F2",1,1,23137.807,35999.328,8065.219,19162.42,7780.494,3761.897,1242.069,493.56,0.2322075292,0.3612838074,0.0809413172,0.192311147,0.0780838602,0.0377538289,0.0124652165,0.0049532935,"null",
"sp|Q7TMY8|HUWE1_MOUSE","E3 ubiquitin-protein ligase HUWE1 (multiple isoforms)",1,1,2125.59,1695.673,443.361,2831.565,2921.119,16340.838,3682.844,15141.292,0.0470447686,0.0375296007,0.0098127182,0.0626698094,0.0646518695,0.361664734,0.0815108011,0.3351156987,"NUC",
"sp|Q7TN16|HHIP_MOUSE","Hedgehog-interacting protein",1,1,3105.36,2752.322,323.294,2014.199,1697.361,1390.465,403.389,659.673,0.2515263368,0.2229311482,0.0261859995,0.1631450447,0.1374819649,0.1126241621,0.0326734928,0.0534318511,"PLM-ECM",
"sp|Q7TNC4|LC7L2_MOUSE","Putative RNA-binding protein Luc7-like 2 (multiple isoforms)",1,1,3195.029,3070.657,572.792,4970.101,4143.361,6320.885,6880.909,7802.004,0.0864555594,0.083090128,0.0154994063,0.134487938,0.1121168518,0.171039339,0.186193251,0.2111175266,"null",
"sp|Q7TNE3|SPAG7_MOUSE","Sperm-associated antigen 7",1,1,767.187,658.193,0,459.625,528.541,2137.847,1504.496,6535.771,0.0609281858,0.0522721389,0,0.0365023357,0.0419754822,0.1697827769,0.1194835312,0.5190555495,"NUC",
"sp|Q7TNG5|EMAL2_MOUSE","Echinoderm microtubule-associated protein-like 2 (multiple isoforms)",1,1,1432.046,1283.84,562.576,1615.874,1148.422,1304.115,1034.259,3057.9,0.1251894391,0.1122332729,0.0491803852,0.14125968,0.1003950334,0.1140057131,0.0904149057,0.2673215706,"SKE",
"sp|Q7TNH6|NPHP3_MOUSE","Nephrocystin-3 (multiple isoforms)",1,1,106828.844,103504.539,24599.197,105118.656,65473.176,21361.824,9039.264,0,0.2450621586,0.2374363028,0.0564298189,0.2411390387,0.1501934987,0.0490033825,0.0207358,0,"null",
"sp|Q7TQH0|ATX2L_MOUSE","Ataxin-2-like protein (multiple isoforms)",1,1,1936.4,2786.387,990.44,4382.24,5166.192,6380.1,8201.827,4274.72,0.0567554556,0.0816683865,0.0290295773,0.1284424848,0.1514199445,0.1869993194,0.2403937347,0.1252910974,"null",
"sp|Q7TQK5|CCD93_MOUSE","Coiled-coil domain-containing protein 93",1,1,1538.644,3115.338,1758.893,4068.646,1803.978,2197.38,1866.778,803.087,0.0897024989,0.1816233018,0.1025429517,0.2372008817,0.1051713942,0.1281066166,0.1088326159,0.0468197392,"null",
"sp|Q7TSH9|ZN184_MOUSE","Zinc finger protein 184",1,1,9284.76,13969.574,3677.792,26778.646,24308.695,167486.709,46711.121,35741.598,0.028310743,0.0425955027,0.0112141859,0.0816524461,0.0741211639,0.5106942106,0.1424298036,0.1089819442,"NUC",
"sp|Q7TSS2|UB2Q1_MOUSE","Ubiquitin-conjugating enzyme E2 Q1 (multiple isoforms)",1,1,3422.831,1225.477,0,1129.597,2405.327,2343.989,335.163,830.523,0.2927271208,0.1048051609,0,0.0966053181,0.2057082127,0.2004624684,0.0286637874,0.0710279317,"null",
"sp|Q7TT37|ELP1_MOUSE","Elongator complex protein 1",1,1,8067.243,11069.078,2465.035,11448.676,8452.258,11807.439,9991.627,33450.322,0.0833809105,0.1144070907,0.0254779561,0.1183305162,0.0873603246,0.1220385966,0.1032708394,0.345733766,"null",
"sp|Q7TT50|MRCKB_MOUSE","Serine/threonine-protein kinase MRCK beta",1,1,3537.012,2898.562,726.182,1939.514,1726.136,1858.987,1272.165,726.808,0.2408528327,0.1973775798,0.0494493634,0.1320712061,0.1175412312,0.12658772,0.0866280759,0.0494919909,"PLM",
"sp|Q80SZ7|GBG5_MOUSE","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5",1,1,36899.309,45811.105,11798.334,66620.984,46029.016,27835.242,15538.783,7582.87,0.1429565003,0.1774828696,0.0457094884,0.2581051781,0.1783271074,0.1078401978,0.0602008573,0.029377801,"PLM",
"sp|Q80TA1|EPT1_MOUSE","Ethanolaminephosphotransferase 1",1,1,1154.737,1385.862,438.464,1684.776,1062.001,1318.568,224.242,0,0.1588654014,0.1906629154,0.0603226184,0.2317866454,0.1461070488,0.1814048001,0.0308505706,0,"null",
"sp|Q80U63|MFN2_MOUSE","Mitofusin-2 (multiple isoforms)",1,1,465.185,520.998,278.691,890.511,1560.54,1845.707,521.835,0,0.0764670869,0.0856416251,0.0458112126,0.1463821535,0.2565214868,0.303397224,0.0857792111,0,"MIT-CYT-SKE",
"sp|Q80UJ7|RB3GP_MOUSE","Rab3 GTPase-activating protein catalytic subunit",1,1,8040.546,8134.144,3998.115,8116.704,6775.232,6445.769,5718.676,9313.018,0.1422043258,0.1438596911,0.0707102786,0.1435512489,0.1198261037,0.1139992527,0.1011399556,0.1647091436,"null",
"sp|Q80UM3|NAA15_MOUSE","N-alpha-acetyltransferase 15, NatA auxiliary subunit",1,1,3827.204,4408.492,5784.761,5073.915,3747.2,4729.418,11459.389,4893.131,0.0871333826,0.1003674797,0.1317007908,0.1155170659,0.0853119434,0.1076739541,0.2608941999,0.1114011836,"null",
"sp|Q80UM7|MOGS_MOUSE","Mannosyl-oligosaccharide glucosidase",1,1,2100.971,3218.402,1483.073,4239.809,6151.98,4254.515,712.948,0,0.0948018965,0.1452236196,0.0669205491,0.1913124617,0.2775951554,0.191976039,0.0321702786,0,"ERT",
"sp|Q80UW0|H6ST2_MOUSE","Heparan-sulfate 6-O-sulfotransferase 2 (multiple isoforms)",1,1,2140.211,2194.839,1153.581,1679.355,2034.303,2305.263,787.6,417.377,0.1683544635,0.1726516415,0.0907436278,0.1321023535,0.1600234698,0.1813378754,0.0619546276,0.0328319408,"null",
"sp|Q80VD1|FA98B_MOUSE","Protein FAM98B",1,1,595.376,755.419,190.59,978.229,810.431,1181.635,779.047,839.564,0.0971203488,0.123227266,0.0310898781,0.1595730121,0.1322010652,0.1927534925,0.1270815692,0.1369533681,"null",
"sp|Q80VL1|TDRKH_MOUSE","Tudor and KH domain-containing protein",1,1,1014.345,1414.256,395.707,1160.033,2039.619,4142.25,594.078,148.801,0.0929816413,0.129640156,0.036273148,0.1063363769,0.1869651077,0.3797063164,0.0544571595,0.0136400941,"MIT",
"sp|Q80W47|WIPI2_MOUSE","WD repeat domain phosphoinositide-interacting protein 2",1,1,3594.865,4068.199,1023.734,4175.435,3706.23,4330.879,2512.161,26070.852,0.0726494323,0.0822151452,0.0206888698,0.0843823015,0.0749000325,0.0875237042,0.0507688246,0.5268716899,"CYT",
"sp|Q80W93|HYDIN_MOUSE","Hydrocephalus-inducing protein (multiple isoforms)",1,1,141478.203,128656.781,21147.781,80363.758,45594.012,26762.23,21050.062,1485443.375,0.0725344673,0.0659610518,0.0108422569,0.0412016993,0.0233755964,0.0137207291,0.0107921574,0.7615720418,"null",
"sp|Q80WE4|KI20B_MOUSE","Kinesin-like protein KIF20B (multiple isoforms)",1,1,867.765,647.497,258.362,743.6,951.629,3670.572,1690.846,511.373,0.0928921076,0.0693129603,0.0276570163,0.07960055,0.1018695424,0.3929256992,0.1810009031,0.0547412211,"NUC-SKE",
"sp|Q80WG5|LRC8A_MOUSE","Leucine-rich repeat-containing protein 8A",1,1,1585.355,1110.863,556.042,1095.45,1157.629,993.093,437.684,513.042,0.2128233822,0.1491259818,0.0746449464,0.1470568888,0.1554040067,0.1333161412,0.0587561708,0.068872482,"null",
"sp|Q80XH1|CS050_MOUSE","#N/A",1,1,10883.331,14158.965,4685.18,10283.5,3466.354,2818.037,1832.541,3102.495,0.2124389105,0.2763781694,0.0914531162,0.2007304139,0.0676620483,0.0550071215,0.0357705755,0.0605596446,"null",
"sp|Q80XI3|IF4G3_MOUSE","Eukaryotic translation initiation factor 4 gamma 3 (multiple isoforms)",1,1,3713.185,3599.153,1114.249,5356.889,5642.408,8947.762,12391.559,12216.298,0.0700845538,0.0679322555,0.0210309058,0.1011086643,0.106497696,0.1688846389,0.2338846257,0.2305766599,"null",
"sp|Q80XL6|ACD11_MOUSE","Acyl-CoA dehydrogenase family member 11",1,1,3569.951,4689.306,1044.775,7924.176,10626.114,22076.184,4465.827,2081.351,0.0632099397,0.0830293608,0.0184988995,0.1403063199,0.1881471273,0.3908833089,0.0790724173,0.0368526266,"MIT-PER",
"sp|Q80Y20|ALKB8_MOUSE","Alkylated DNA repair protein alkB homolog 8 (multiple isoforms)",1,1,260459.031,317718.75,48468.539,292774.031,176837.297,50968.547,17410.275,0,0.2236397689,0.272805084,0.0416168824,0.2513866245,0.1518390515,0.0437634818,0.0149491068,0,"NUC-CYT",
"sp|Q80Y81|RNZ2_MOUSE","Zinc phosphodiesterase ELAC protein 2 (multiple isoforms)",1,1,3956.785,4800.461,2319.813,6180.11,16782.393,10647.57,4114.046,10490.854,0.0667338404,0.0809630036,0.0391252066,0.1042317119,0.2830463459,0.1795784297,0.0693861529,0.1769353089,"MIT-NUC",
"sp|Q80Y84|KDM5B_MOUSE","Lysine-specific demethylase 5B (multiple isoforms)",1,1,589.556,660.309,175.474,720.019,554.552,2561.602,355.726,515.234,0.0961367618,0.1076741973,0.0286139097,0.1174108907,0.0904287863,0.4177111612,0.0580069505,0.0840173424,"null",
"sp|Q80YE7|DAPK1_MOUSE","Death-associated protein kinase 1 (multiple isoforms)",1,1,4213.271,3058.608,1120.383,3783.934,3601.653,3187.821,3053.799,1101.452,0.1822276457,0.1322874638,0.048457542,0.163658446,0.1557746337,0.1378760388,0.1320794704,0.0476387597,"CYT",
"sp|Q80YR5|SAFB2_MOUSE","Scaffold attachment factor B2",1,1,448.619,575.16,466.215,1594.342,1737.075,3821.023,2648.515,1930.456,0.0339312652,0.0435021845,0.0352621374,0.1205879405,0.1313835406,0.2890027951,0.2003202383,0.1460098983,"NUC",
"sp|Q80YT7|MYOME_MOUSE","Myomegalin (multiple isoforms)",1,1,1703.476,2278.679,1063.665,2857.923,6571.206,4905.308,2310.671,1447.178,0.073622102,0.0984816562,0.0459702709,0.1235158573,0.283999304,0.2120012762,0.0998643104,0.062545223,"GOL-NUC-SKE",
"sp|Q810A3|TTC9C_MOUSE","Tetratricopeptide repeat protein 9C",1,1,3111.006,3261.7,995.01,3025.855,3188.167,2571.623,2081.968,2040.237,0.1534362099,0.1608685055,0.049074339,0.1492365244,0.157241825,0.1268335986,0.1026835946,0.100625403,"null",
"sp|Q810D6|GRWD1_MOUSE","Glutamate-rich WD repeat-containing protein 1",1,1,888.82,1066.914,278.468,797.405,578.99,1127.639,646.873,4049.158,0.0942118768,0.113089231,0.0295166546,0.0845221998,0.0613709576,0.1195258731,0.0685663232,0.4291968841,"NUC",
"sp|Q810I2|TRI50_MOUSE","E3 ubiquitin-protein ligase TRIM50",1,1,252243.702,319540.492,56413.969,303978.195,209170.984,88599.094,28861.719,13495.95,0.1982573985,0.2511510344,0.0443400039,0.2389194484,0.1644032926,0.0696367273,0.0226846073,0.0106074876,"null",
"sp|Q811U4|MFN1_MOUSE","Mitofusin-1",1,1,437.082,416.558,350.194,977.12,3034.15,2018.76,919.929,0,0.0536047457,0.0510876349,0.0429486007,0.1198362529,0.3721151616,0.2475853876,0.1128222166,0,"MIT",
"sp|Q8BFR4|GNS_MOUSE","N-acetylglucosamine-6-sulfatase",1,1,1723.691,1840.91,1022.084,2639.716,2175.143,1358.571,1042.318,1395.991,0.1305982442,0.1394795318,0.0774398519,0.2000023639,0.1648032371,0.1029343352,0.0789729137,0.1057695222,"LYS",
"sp|Q8BFY0|PIRT_MOUSE","Phosphoinositide-interacting protein",1,1,14136.105,17471.232,3163.602,13152.937,8895.993,5263.394,2325.952,6772.034,0.1985931014,0.2454471121,0.0444443171,0.1847809245,0.1249766353,0.0739435466,0.0326764707,0.0951378923,"null",
"sp|Q8BFY9|TNPO1_MOUSE","Transportin-1 (multiple isoforms)",1,1,16028.787,17135.705,6563.678,17132.172,11220.646,12837.064,7528.67,141920.798,0.0695791968,0.0743842057,0.0284922024,0.0743688694,0.0487075869,0.0557242792,0.0326811262,0.6160625335,"NUC",
"sp|Q8BFZ3|ACTBL_MOUSE","Beta-actin-like protein 2",1,1,2239.304,1844.706,724.592,1484.451,756.412,853.305,278.401,1048.436,0.2426218148,0.1998683151,0.0785073514,0.1608357756,0.0819549521,0.0924530156,0.0301639062,0.1135948692,"SKE",
"sp|Q8BG32|PSD11_MOUSE","26S proteasome non-ATPase regulatory subunit 11",1,1,7561.679,5855.833,2129.087,5260.906,3488.074,5045.47,2945.969,26119.777,0.1294657411,0.1002594476,0.0364527278,0.0900735265,0.0597203459,0.0863849831,0.050438806,0.447204422,"PSO",
"sp|Q8BGA9|OXA1L_MOUSE","Mitochondrial inner membrane protein OXA1L",1,1,3340.488,4918.631,1753.049,13721.92,44756.207,31193.25,4693.182,1311.098,0.0316071222,0.0465392395,0.0165870478,0.129834444,0.4234755233,0.2951451598,0.0444060799,0.0124053835,"MIT",
"sp|Q8BGD5|CPT1C_MOUSE","Carnitine O-palmitoyltransferase 1, brain isoform",1,1,6037.606,6919.34,2537.627,10886.719,8913.592,10939.223,3456.313,2231.279,0.1162829051,0.1332648995,0.0488741133,0.209675708,0.1716737351,0.210686923,0.0665677947,0.0429739212,"MIT",
"sp|Q8BGD9|IF4B_MOUSE","Eukaryotic translation initiation factor 4B",1,1,5476.325,4049.836,2175.708,5806.148,4655.83,5881.911,6446.457,19063.26,0.1022551849,0.0756194581,0.0406253142,0.1084137149,0.0869347158,0.1098283789,0.1203697101,0.355953523,"null",
"sp|Q8BGR6|ARL15_MOUSE","ADP-ribosylation factor-like protein 15",1,1,44717.371,38777.453,22702.594,35700.777,28834.8,16924.639,8983.072,4699.497,0.2220985692,0.1925966718,0.1127573811,0.1773156899,0.1432143187,0.0840599083,0.0446163849,0.0233410761,"null",
"sp|Q8BGS2|BOLA2_MOUSE","BolA-like protein 2 (multiple isoforms)",1,1,10921.805,12579.645,3635.934,9057.185,5641.721,12197.597,5100.463,143355.8,0.0539374631,0.0621247256,0.017956103,0.0447290152,0.0278617059,0.060237977,0.0251886968,0.7079643133,"null",
"sp|Q8BGS7|CEPT1_MOUSE","Choline/ethanolaminephosphotransferase 1 (multiple isoforms)",1,1,922.172,1346.362,274.886,2731.473,2112.637,1831.165,377.798,0,0.0960946879,0.140297294,0.0286444225,0.2846324173,0.2201467765,0.1908160617,0.0393683401,0,"ERT",
"sp|Q8BGY4|KLH26_MOUSE","Kelch-like protein 26 (multiple isoforms)",1,1,497645.406,335519.75,75404.438,240410.562,142799.078,109735.664,39138.758,11981.142,0.3425812232,0.2309732291,0.0519087372,0.1654996578,0.0983034953,0.0755424998,0.0269432882,0.0082478693,"null",
"sp|Q8BH07|AR6P6_MOUSE","ADP-ribosylation factor-like protein 6-interacting protein 6",1,1,24151.83,48115.785,18553.283,50809.43,50664.762,165900.475,47075.895,12043.602,0.0578743309,0.1152984624,0.0444586949,0.121753166,0.1214065022,0.3975425047,0.1128066041,0.0288597348,"null",
"sp|Q8BH57|WDR48_MOUSE","WD repeat-containing protein 48 (multiple isoforms)",1,1,16530.342,15626.357,3414.979,13817.04,11662.639,26855.023,10046.137,7161.644,0.1572608471,0.1486608165,0.0324882867,0.1314479407,0.11095212,0.2554843491,0.0955735831,0.0681320569,"NUC-LYS",
"sp|Q8BH97|RCN3_MOUSE","Reticulocalbin-3",1,1,46787.836,72188.014,29043.596,124948.989,108713.672,86053.912,28247,25422.096,0.0897341331,0.1384489947,0.0557025529,0.2396389782,0.2085013531,0.1650423241,0.0541747658,0.048756898,"ERT",
"sp|Q8BHB4|WDR3_MOUSE","WD repeat-containing protein 3",1,1,5614.69,5952.221,2473.071,4533.457,4119.732,6079.033,9392.416,18293.188,0.0994493091,0.1054277736,0.0438038792,0.0802981405,0.0729701019,0.1076739111,0.1663616838,0.3240152009,"NUC",
"sp|Q8BHG9|CGBP1_MOUSE","CGG triplet repeat-binding protein 1",1,1,1414.47,1602.575,870.68,1420.036,1689.68,7572.415,2891.538,4441.613,0.0645788042,0.0731668944,0.0397516195,0.0648329245,0.0771437456,0.3457249043,0.1320155721,0.2027855353,"NUC",
"sp|Q8BHL3|TB10B_MOUSE","TBC1 domain family member 10B",1,1,1666.009,1041.257,0,946.87,1021.386,677.661,1130.733,489.789,0.2388986916,0.1493118794,0,0.1357771801,0.1464624615,0.0971737405,0.1621423619,0.070233685,"null",
"sp|Q8BJU0|SGTA_MOUSE","Small glutamine-rich tetratricopeptide repeat-containing protein alpha (multiple isoforms)",1,1,844.37,1087.929,418.234,1116.099,939.088,784.983,674.099,1784.932,0.1103790014,0.1422178863,0.0546730122,0.1459003673,0.1227608699,0.1026157249,0.0881205804,0.2333325577,"null",
"sp|Q8BJY1|PSMD5_MOUSE","26S proteasome non-ATPase regulatory subunit 5",1,1,8633.728,11925.411,2991.198,9108.616,5741.212,6130.1,3436.883,158752.275,0.0417654417,0.0576888752,0.014469845,0.0440627004,0.0277729684,0.0296542043,0.0166258349,0.7679601302,"null",
"sp|Q8BJZ4|RT35_MOUSE","28S ribosomal protein S35, mitochondrial",1,1,2007.321,3045.413,1166.813,9593.306,37528.516,30623.34,11385.893,2384.403,0.0205384038,0.0311599002,0.0119385373,0.0981562952,0.3839823408,0.313330316,0.1164975947,0.024396612,"MIT",
"sp|Q8BK08|TMM11_MOUSE","Transmembrane protein 11, mitochondrial",1,1,4398.848,5228.859,4735.038,10055.639,28518.449,32133.109,15759.64,1613.495,0.0429394365,0.0510416043,0.0462211614,0.098158307,0.2783833699,0.3136679407,0.1538380187,0.0157501614,"MIT",
"sp|Q8BKX1|BAIP2_MOUSE","Brain-specific angiogenesis inhibitor 1-associated protein 2 (multiple isoforms)",1,1,21374.791,15225.277,6466.434,7384.449,5204.733,3641.83,3200.849,4937.816,0.316963258,0.2257731269,0.0958896856,0.1095027789,0.0771801291,0.0540040977,0.047464863,0.0732220608,"CYT-SKE",
"sp|Q8BPM0|DAAM1_MOUSE","Disheveled-associated activator of morphogenesis 1 (multiple isoforms)",1,1,4120.343,2930.667,449.926,2161.783,1390.963,1242.188,435.281,0,0.3236426149,0.230196547,0.0353405595,0.1698026361,0.1092566572,0.0975707538,0.0341902315,0,"null",
"sp|Q8BR70|YIPF6_MOUSE","Protein YIPF6",1,1,1792.397,2603.334,2556.681,2846.69,1555.054,1068.648,709.838,205.833,0.1343779555,0.1951747857,0.1916771595,0.2134194501,0.1165840923,0.0801177046,0.0532173281,0.0154315242,"null",
"sp|Q8BRB7|MYST4_MOUSE","Histone acetyltransferase MYST4 (multiple isoforms)",1,1,253.022,0,0,505.877,446.989,2753.162,2397.912,416.523,0.0373547738,0,0,0.0746848926,0.0659909928,0.4064616663,0.3540145139,0.0614931605,"NUC",
"sp|Q8BRF7|SCFD1_MOUSE","Sec1 family domain-containing protein 1 (multiple isoforms)",1,1,6036.277,6614.566,2036.767,7961.482,6526.445,6852.787,2156.035,3623.537,0.1443812671,0.1582133193,0.0487172806,0.1904301044,0.1561055596,0.16391131,0.0515700431,0.0866711159,"ERT-GOL",
"sp|Q8BRH0|TMTC3_MOUSE","Transmembrane and TPR repeat-containing protein 3 (multiple isoforms)",1,1,545.176,1024.099,1092.172,4648.761,5544.338,4732.582,1615.773,439.382,0.0277552258,0.052137473,0.0556031089,0.236671114,0.2822654576,0.2409384897,0.0822599389,0.022369192,"null",
