Protein.ID,Protein.Description,Peptides,PSMs,X113,X114,X115,X116,X117,X118,X119,X121,n113,n114,n115,n116,n117,n118,n119,n121,GOannotation,Training
sp|Q91V27|MELPH_MOUSE,Melanophilin,1,1,187.919,206.642,0,189.848,0,0,0,1913.017,0.075245072,0.082741991,0,0.076017468,0,0,0,0.765995469,#N/A,
sp|Q91V41|RAB14_MOUSE,Ras-related protein Rab-14,1,1,3898.876,5172.327,2012.065,2034.416,660.787,242.028,293.962,272.939,0.267276965,0.354574976,0.137931708,0.139463921,0.045298477,0.016591579,0.020151775,0.0187106,null,
sp|Q91VE0|S27A4_MOUSE,Long-chain fatty acid transport protein 4,1,1,2473.465,3291.207,379.469,2872.058,3757.333,1817.844,255.161,185.045,0.16455121,0.218952802,0.025244781,0.191068246,0.249962579,0.120934975,0.016974993,0.012310414,ERT,
sp|Q91VK1|BZW2_MOUSE,Basic leucine zipper and W2 domain-containing protein 2,1,1,1486.531,1781.589,231.7,1445.834,1450.378,6006.781,2874.671,10615.038,0.057411596,0.068807086,0.00894853,0.055839829,0.056015324,0.231989028,0.111023214,0.409965395,null,
sp|Q91W50|CSDE1_MOUSE,Cold shock domain-containing protein E1,1,1,1466.202,3024.307,564.776,3022.967,2562.106,4284.47,6485.756,9934.663,0.046775896,0.096483751,0.018017915,0.096441001,0.081738262,0.136686433,0.206913539,0.316943204,MIT,
sp|Q91W98|S15A4_MOUSE,Solute carrier family 15 member 4,1,1,2201.932,2210.839,721.812,2618.191,1616.959,659.35,545.212,1148.115,0.187839531,0.188599358,0.061575393,0.223349209,0.137937421,0.056246966,0.046510231,0.097941891,null,
sp|Q91WK1|SPRY4_MOUSE,SPRY domain-containing protein 4,1,1,3278.985,3269.859,1062.718,10797.328,49963.98,30754.227,7033.384,1940.858,0.03033251,0.03024809,0.009830757,0.099881538,0.462195755,0.284494413,0.065062876,0.017954061,MIT-NUC,
sp|Q91WK2|EIF3H_MOUSE,Eukaryotic translation initiation factor 3 subunit H,1,1,3983.566,3664.647,659.601,4155.396,3013.978,4495.68,6397.212,46142.945,0.054935868,0.050537776,0.009096311,0.057305512,0.041564643,0.061998241,0.088221557,0.636340092,COM,
sp|Q91WM2|CECR5_MOUSE,Cat eye syndrome critical region protein 5 homolog,1,1,1388.332,1692.557,1013.03,6401.132,26011.572,14462.705,6217.705,236.97,0.024176859,0.02947473,0.017641229,0.111471365,0.452973855,0.251858182,0.108277108,0.004126672,MIT,
sp|Q91WN1|DNJC9_MOUSE,DnaJ homolog subfamily C member 9,1,1,158.607,323.177,0,218.668,362.287,2043.67,396.87,179.7,0.043064867,0.087748803,0,0.059372589,0.098367924,0.554895914,0.107757878,0.048792024,null,
sp|Q91X20|ASH2L_MOUSE,Set1/Ash2 histone methyltransferase complex subunit ASH2,1,1,461.655,754.303,0,868.66,630.093,6752.696,1961.1,7980.472,0.023785641,0.03886361,0,0.044755574,0.032463995,0.347916086,0.101040864,0.41117423,null,
sp|Q91X96|MSS4_MOUSE,Guanine nucleotide exchange factor MSS4,1,1,2273.966,1987.128,501.203,1599.683,1324.923,1324.61,478.386,11202.599,0.109893257,0.096031325,0.024221484,0.077307389,0.064029147,0.064014021,0.023118813,0.541384564,null,
sp|Q91XC0|JUB_MOUSE,Protein ajuba,1,1,3019.466,2069.021,836.714,1648.706,1243.633,2907.939,3263.809,3029.225,0.167575759,0.114827511,0.046436351,0.091500669,0.069019735,0.161386181,0.181136423,0.168117369,PLM-CYT-SKE,
sp|Q91YD4|TRPM2_MOUSE,Transient receptor potential cation channel subfamily M member 2,1,1,139912.003,120167.598,34109.816,116914.528,78698.65,40309.426,20929.564,19233.258,0.245341356,0.210718743,0.059812942,0.205014353,0.138001265,0.070684209,0.036700837,0.033726296,PLM,
sp|Q91YJ2|SNX4_MOUSE,Sorting nexin-4,1,1,6231.414,14344.698,3084.926,15606.387,5701.63,4163.825,1055.651,6839.093,0.109270097,0.251539464,0.054095292,0.273663637,0.099980143,0.073014176,0.018511222,0.119925968,END-SKE,
sp|Q91YP0|L2HDH_MOUSE,"L-2-hydroxyglutarate dehydrogenase, mitochondrial",1,1,683.869,705.23,817.471,530.691,1154.23,3387.727,1256.372,0,0.080119711,0.082622291,0.095772056,0.062173909,0.135225567,0.396894298,0.147192168,0,MIT,
sp|Q91YT0|NDUV1_MOUSE,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial",1,1,465.095,318.937,0,781.38,1414.104,1183.793,203.727,332.345,0.098969417,0.067867875,0,0.166272962,0.300912822,0.251904027,0.04335188,0.070721016,null,
sp|Q91ZA3|PCCA_MOUSE,"Propionyl-CoA carboxylase alpha chain, mitochondrial",1,1,1073.655,1627.192,1067.44,2857.233,12657.26,8825.412,3856.576,574.1,0.032996077,0.05000764,0.032805075,0.087809846,0.388988947,0.271226768,0.118522132,0.017643515,MIT,
sp|Q91ZU6|DYST_MOUSE,Dystonin (multiple isoforms),1,1,3676.271,1767.861,757.086,1693.417,2319.785,3520.138,1987.403,1229.724,0.216867586,0.104288217,0.044661401,0.099896677,0.136846868,0.207657115,0.11723926,0.072542877,#N/A,
sp|Q91ZW3|SMCA5_MOUSE,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5,1,1,772.157,890.456,161.414,1341.125,1690.999,20252.727,2750.826,1738.224,0.026088211,0.030085079,0.005453557,0.045311449,0.057132344,0.684261648,0.092939817,0.058727895,null,
sp|Q920A5|RISC_MOUSE,Retinoid-inducible serine carboxypeptidase,2,1,1818.088,2127.885,1635.081,3908.115,2053.96,547.284,411.894,589.439,0.138872844,0.16253638,0.124894036,0.298517478,0.156889692,0.041803744,0.031462114,0.045023712,XXX,
sp|Q920Q4|VPS16_MOUSE,Vacuolar protein sorting-associated protein 16 homolog (multiple isoforms),1,1,1240.199,2018.575,382.381,2140.495,921.131,629.965,540.93,180.637,0.153979489,0.250620382,0.047475309,0.265757613,0.114364937,0.078214616,0.06716029,0.022427363,LYS-END-SKE,
sp|Q921F2|TADBP_MOUSE,TAR DNA-binding protein 43,1,1,2574.605,2230.836,753.339,2079.225,2417.156,2617.676,7942.631,5829.364,0.097357586,0.084358108,0.028487192,0.078625003,0.091403719,0.098986297,0.300347191,0.220434904,NUC,
sp|Q921L3|TMCO1_MOUSE,Transmembrane and coiled-coil domain-containing protein 1,1,1,1918.475,3093.73,2509.489,2717.92,4567.04,3263.59,1029.712,0,0.100443949,0.161975766,0.131387161,0.142299804,0.239112593,0.17086898,0.053911747,0,ERT-GOL,
sp|Q921M3|SF3B3_MOUSE,Splicing factor 3B subunit 3 (multiple isoforms),1,1,215.688,930.458,0,176.451,289.688,500.879,241.613,176.122,0.085221892,0.367639325,0,0.069718705,0.114460514,0.197905566,0.095465287,0.069588711,null,
sp|Q921Q3|ALG1_MOUSE,Chitobiosyldiphosphodolichol beta-mannosyltransferase (multiple isoforms),1,1,225.69,580.961,302.113,1474.258,850.136,742.066,261.68,0,0.05086655,0.130938375,0.068090948,0.332271782,0.191605678,0.167248604,0.058978062,0,#N/A,
sp|Q921S7|RM37_MOUSE,"39S ribosomal protein L37, mitochondrial",1,1,325.146,449.543,0,1633.445,5809.958,3699.047,1621.644,0,0.024015896,0.033204092,0,0.120649323,0.429134435,0.273218575,0.119777679,0,MIT-RIB,
sp|Q922H2|PDK3_MOUSE,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 3, mitochondrial",1,1,145.527,264.361,0,776.958,2507.347,1945.448,274.379,0,0.02460712,0.044700728,0,0.131375613,0.423966608,0.328955262,0.046394669,0,MIT,
sp|Q922Q4|P5CR2_MOUSE,Pyrroline-5-carboxylate reductase 2,1,1,12890.813,12083.527,6340.472,16967.699,58347.172,33103.812,27012.789,4428.295,0.075307987,0.070591831,0.037040967,0.09912511,0.340863534,0.193392104,0.157808415,0.02587005,null,
sp|Q923Z0|GPC5B_MOUSE,G-protein coupled receptor family C group 5 member B,1,1,2172.659,2933.586,676.97,1543.99,915.246,828.478,344.957,750.983,0.213699911,0.2885437,0.066585888,0.151864846,0.090022405,0.081488018,0.033929521,0.07386571,#N/A,
sp|Q923Z3|MTO1_MOUSE,"Protein MTO1 homolog, mitochondrial",1,1,0,211.34,0,357.131,1551.825,1066.1,300.104,0,0,0.060616664,0,0.102432525,0.445095368,0.305779435,0.086076007,0,#N/A,
sp|Q924K8|MTA3_MOUSE,Metastasis-associated protein MTA3 (multiple isoforms),1,1,372.979,359.496,256.307,323.518,417.547,1800.342,1269.86,870.476,0.065775038,0.063397304,0.045199871,0.057052566,0.073634628,0.317491238,0.223940464,0.15350889,#N/A,
sp|Q99020|ROAA_MOUSE,Heterogeneous nuclear ribonucleoprotein A/B,1,1,406.586,377.235,0,332.539,347.014,837.724,1596.287,2909.946,0.059727667,0.055415992,0,0.048850129,0.050976513,0.123062034,0.234495282,0.427472382,NUC,
sp|Q99JB8|PACN3_MOUSE,Protein kinase C and casein kinase II substrate protein 3,1,1,7114.001,6365.373,3816.501,3824.943,2195.655,1476.831,995.528,519.744,0.27040616,0.241950496,0.145066803,0.145387687,0.083457767,0.056134965,0.037840437,0.019755687,PLM,
sp|Q99JY9|ARP3_MOUSE,Actin-related protein 3,1,1,1014.886,907.449,346.258,1069.655,599.483,766.91,1493.198,1262.738,0.136033178,0.121632549,0.046411692,0.143374299,0.080353436,0.102794998,0.200145109,0.169254737,null,
sp|Q99K48|NONO_MOUSE,Non-POU domain-containing octamer-binding protein (multiple isoforms),1,1,2093.655,2418.372,519.59,2139.755,2093.211,4090.974,6914.646,3012.484,0.089923255,0.10386997,0.022316582,0.091903267,0.089904185,0.175708843,0.296986598,0.1293873,null,
sp|Q99K85|SERC_MOUSE,Phosphoserine aminotransferase,1,1,5091.649,5321.945,1868.189,5574.472,4070.363,3927.974,1807.673,32983.723,0.083956898,0.08775428,0.030804824,0.091918232,0.067116773,0.064768901,0.029806968,0.543873125,null,
sp|Q99KE3|DOK4_MOUSE,Docking protein 4,1,1,20739.549,29709.732,5826.608,60122.472,50508.562,38161.656,9295.629,2958.32,0.095432117,0.136708018,0.026810879,0.276650896,0.232412914,0.175599172,0.042773426,0.013612579,#N/A,
sp|Q99KR3|LACB2_MOUSE,Beta-lactamase-like protein 2,1,1,433.865,793.115,0,671.849,1214.081,1961.969,359.285,9814.441,0.028452767,0.052012299,0,0.044059703,0.079619152,0.128665475,0.023561827,0.643628778,null,
sp|Q99KR7|PPIF_MOUSE,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial",1,1,2055.518,3362.492,1382.601,23975.602,92111.883,55765.414,14557.587,0,0.010638716,0.017403203,0.007155909,0.124090191,0.476742198,0.288624281,0.075345502,0,MIT,
sp|Q99KV1|DJB11_MOUSE,DnaJ homolog subfamily B member 11,1,1,37000.48,60893.172,11035.108,130102.126,99439.912,95603.323,12714.98,5591.938,0.081790519,0.134605933,0.024393392,0.287594118,0.2198145,0.211333621,0.028106793,0.012361124,ERT-NUC,
sp|Q99L13|3HIDH_MOUSE,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",1,1,5892.338,7254.507,3399.645,20607.213,51128.57,43778.414,5560.754,1744.366,0.042279653,0.052053708,0.024393681,0.147864196,0.366865956,0.314125932,0.039900418,0.012516456,MIT,
sp|Q99LB6|MAT2B_MOUSE,Methionine adenosyltransferase 2 subunit beta (multiple isoforms),1,1,1923.768,2730.062,1061.382,2808.894,2692.052,2677.534,1481.822,84693.646,0.019224384,0.027281752,0.010606485,0.028069527,0.026901915,0.026756835,0.014807979,0.846351124,#N/A,
sp|Q99LC5|ETFA_MOUSE,"Electron transfer flavoprotein subunit alpha, mitochondrial",1,1,2110.225,2602.777,1292.202,6986.779,21884.984,14265.963,2381.137,1622.153,0.039706022,0.048973888,0.02431409,0.131463329,0.411788157,0.268428554,0.044803506,0.030522453,MIT,
sp|Q99LE6|ABCF2_MOUSE,ATP-binding cassette sub-family F member 2,1,1,24974.26,27110.291,9333.475,38208.559,32676.6,36023.945,46971.014,46024.406,0.095568714,0.103742639,0.035716302,0.146212254,0.12504317,0.137852416,0.17974344,0.176121066,null,
sp|Q99LR1|ABD12_MOUSE,Monoacylglycerol lipase ABHD12,1,1,1574.472,2095.996,843.994,1746.04,2312.232,2076.545,485.486,1642.978,0.123219883,0.164034916,0.066051884,0.136646981,0.180957779,0.16251266,0.03799466,0.128581237,null,
sp|Q99LX0|PARK7_MOUSE,Protein DJ-1,1,1,0,0,0,0,0,0,0,2081.716,0,0,0,0,0,0,0,1,MIT-NUC,
sp|Q99MD9|NASP_MOUSE,Nuclear autoantigenic sperm protein (multiple isoforms),1,1,323.434,357.569,0,286.689,0,386.763,0,31040.674,0.009984032,0.01103774,0,0.008849756,0,0.011938925,0,0.958189548,NUC-CYT,
sp|Q99MR6|SRRT_MOUSE,Serrate RNA effector molecule homolog (multiple isoforms),1,1,204.626,269.109,0,275.431,194.364,467.012,418.956,1455.132,0.062298037,0.081929776,0,0.083854498,0.059173788,0.142181007,0.127550439,0.443012455,NUC,
sp|Q99MR8|MCCA_MOUSE,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",1,1,1053.454,1065.794,551.912,1446.961,6348.548,3375.049,1481.103,596.408,0.066174938,0.066950102,0.034669518,0.090893912,0.398797454,0.212010833,0.093038614,0.037464628,MIT,
sp|Q99MZ7|PECR_MOUSE,Peroxisomal trans-2-enoyl-CoA reductase,1,1,3317.772,5932.481,1080.685,13419.468,21850.188,40401.836,12900.649,602.858,0.033342453,0.059619367,0.010860508,0.134860978,0.219586777,0.406024376,0.129647028,0.006058513,MIT-PER,
sp|Q99N85|RT18A_MOUSE,"28S ribosomal protein S18a, mitochondrial",1,1,0,442.241,0,1628.622,5207.571,3561.812,651.393,0,0,0.038483718,0,0.141722343,0.453161729,0.309948128,0.056684081,0,#N/A,
sp|Q99N89|RM43_MOUSE,"39S ribosomal protein L43, mitochondrial",1,1,899.878,916.957,272.535,2427.575,13426.222,8896.505,1715.714,330.746,0.031152596,0.031743849,0.009434804,0.084039462,0.464798195,0.307985334,0.059395768,0.011449993,MIT-RIB,
sp|Q99P88|NU155_MOUSE,Nuclear pore complex protein Nup155,1,1,335.742,336.36,0,490.096,362.909,1123.556,1647.651,202.047,0.074636518,0.074773901,0,0.108949904,0.080675828,0.249770083,0.366278073,0.044915693,NUC,
sp|Q9CPQ1|COX6C_MOUSE,Cytochrome c oxidase subunit 6C,1,1,40826.336,43592.258,32600.85,136328.312,774774.446,460960.094,264410.812,8610.397,0.023169091,0.024738761,0.018501098,0.077366801,0.439687251,0.261596491,0.150054075,0.004886431,MIT,
sp|Q9CPT4|CS010_MOUSE,UPF0556 protein C19orf10 homolog,1,1,32060.537,33899.684,13186.464,58939.806,65838.148,55685.317,17831.012,7857.951,0.112375249,0.118821635,0.046219818,0.206589658,0.230769006,0.195182362,0.062499403,0.02754287,#N/A,
sp|Q9CPT5|NOP16_MOUSE,Nucleolar protein 16,1,1,1312.841,1698.141,440.068,1852.182,1423.224,1898.663,1680.272,2235.492,0.104684893,0.135408408,0.035090671,0.147691514,0.113486746,0.151397872,0.133983548,0.178256348,NUC,
sp|Q9CPW4|ARPC5_MOUSE,Actin-related protein 2/3 complex subunit 5,1,1,23714.617,20835.484,4198.322,21110.648,14611.193,19837.939,22828.316,28472.939,0.152398301,0.133896,0.026979864,0.135664299,0.093896561,0.127485432,0.146702625,0.182976918,null,
sp|Q9CQ54|NDUC2_MOUSE,NADH dehydrogenase [ubiquinone] 1 subunit C2,1,1,1829.249,887.936,304.014,1588.25,4248.878,3266.926,769.17,1478.844,0.127267447,0.061776908,0.02115135,0.110500278,0.295609759,0.227291819,0.05351393,0.102888508,null,
sp|Q9CQ56|USE1_MOUSE,Vesicle transport protein USE1 (multiple isoforms),1,1,1124.38,2251.499,838.812,5783.724,4690.496,4031.848,983.944,234.669,0.05638994,0.112917247,0.042068125,0.290065505,0.2352379,0.202205365,0.04934679,0.011769127,ERT,
sp|Q9CQ62|DECR_MOUSE,"2,4-dienoyl-CoA reductase, mitochondrial",1,1,2616.924,3181.141,1068.65,6987.722,24120.156,14829.419,5656.661,1031.407,0.043987771,0.053471672,0.017962895,0.11745634,0.40543474,0.249267113,0.095082589,0.017336879,MIT,
sp|Q9CQ69|QCR8_MOUSE,Cytochrome b-c1 complex subunit 8,1,1,718.312,1248.621,378.455,2029.411,6276.949,5632.336,1622.364,2364.082,0.035436271,0.061597847,0.018670207,0.100116327,0.30965885,0.277858349,0.080035598,0.116626551,MIT,
sp|Q9CQ79|TXND9_MOUSE,Thioredoxin domain-containing protein 9,1,1,570.629,597.024,0,404.884,368.509,718.189,457.747,4126.8,0.07877501,0.082418825,0,0.055894007,0.050872459,0.099145584,0.063191714,0.569702401,null,
sp|Q9CQC6|BZW1_MOUSE,Basic leucine zipper and W2 domain-containing protein 1,1,1,5814.671,8422.593,2054.19,11408.409,13139.589,52933.808,38457.055,86677.94,0.026562137,0.038475447,0.009383794,0.052115024,0.060023269,0.241808186,0.175676587,0.395955557,null,
sp|Q9CQE8|CN166_MOUSE,#N/A,1,1,6640.827,9807.617,9850.426,27239.447,28178.605,32450.283,143309.984,57528.473,0.021081612,0.031134732,0.031270632,0.086472881,0.089454281,0.10301492,0.454944153,0.18262679,NUC-SKE,
sp|Q9CQI6|COTL1_MOUSE,Coactosin-like protein,1,1,3969.993,6849.073,2643.405,6028.627,3006.366,1674.272,1224.952,17708.57,0.092099971,0.158891822,0.061324421,0.139858274,0.069744763,0.03884148,0.028417693,0.410821575,#N/A,
sp|Q9CQJ8|NDUB9_MOUSE,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9,1,1,257.708,0,0,542.426,1689.873,915.442,414.783,0,0.06745873,0,0,0.141987712,0.442348266,0.239629949,0.108575343,0,null,
sp|Q9CQK1|ZNHI3_MOUSE,Zinc finger HIT domain-containing protein 3,1,1,856.431,591.32,254.336,701.167,1341.1,1359.665,1449.822,2045.205,0.099596048,0.068765768,0.029577234,0.081540092,0.155959161,0.158118121,0.168602657,0.237840919,#N/A,
sp|Q9CQQ7|AT5F1_MOUSE,"ATP synthase subunit b, mitochondrial",1,1,13825.408,10740.262,6108.074,57214.461,266423.558,118851.703,37795.766,0,0.027057752,0.021019802,0.011954132,0.111974611,0.521418425,0.23260506,0.073970218,0,null,
sp|Q9CQS7|DPA5A_MOUSE,Developmental pluripotency-associated protein 5A,2,1,1033.622,1553.35,0,1707.605,1137.825,1327.426,445.155,13000.433,0.05115569,0.076877902,0,0.084512242,0.056312872,0.065696544,0.022031469,0.643413281,XXX,DPP5
sp|Q9CQS8|SC61B_MOUSE,Protein transport protein Sec61 subunit beta,1,1,1786.156,3243.387,662.036,10151.704,8645.128,12255.268,1588.993,381.208,0.046137354,0.083778402,0.01710074,0.262223885,0.22330823,0.316560055,0.04104453,0.009846804,ERT,
sp|Q9CQV1|TIM16_MOUSE,Mitochondrial import inner membrane translocase subunit TIM16,1,1,7879.356,9278.741,2201.423,15203.856,36523.363,26332.502,8174.581,5842.698,0.070707125,0.083264813,0.019754951,0.136435129,0.327750391,0.23630047,0.073356392,0.052430729,MIT,
sp|Q9CQX8|RT36_MOUSE,"28S ribosomal protein S36, mitochondrial",1,1,2844.4,2844.512,2017.492,9658.201,41005.753,26904.5,13648.561,863.735,0.028504671,0.028505793,0.020217953,0.096788019,0.410932183,0.269618873,0.136776734,0.008655773,#N/A,
sp|Q9CQZ6|NDUB3_MOUSE,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,1,1,5199.467,4083.045,1995.771,13900.402,59045.719,32917.879,12367.683,0,0.040147235,0.031526879,0.015410173,0.107330752,0.455916412,0.254172555,0.095495994,0,null,
sp|Q9CR60|GOT1B_MOUSE,Vesicle transport protein GOT1B,1,1,648.236,707.72,295.664,782.491,1397.848,646.681,118.982,110.653,0.137680148,0.150314075,0.062796672,0.166194838,0.296891749,0.137349879,0.025270826,0.023501813,GOL,
sp|Q9CR70|LAGE3_MOUSE,L antigen family member 3,1,1,1016.341,1012.268,0,845.587,676.16,820.103,245.576,22194.459,0.037908328,0.03775641,0,0.031539404,0.025219975,0.030588881,0.009159697,0.827827305,#N/A,
sp|Q9CR98|F136A_MOUSE,Protein FAM136A,1,1,0,0,0,735.054,2806.035,1474.279,425.778,0,0,0,0,0.135091762,0.515706618,0.27095009,0.07825153,0,MIT,
sp|Q9CRB9|CHCH3_MOUSE,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 3, mitochondrial",1,1,278.462,370.308,0,1231.964,4798.556,3049.063,329.681,378.856,0.026680553,0.035480684,0,0.118039378,0.459768763,0.29214287,0.03158805,0.036299702,MIT,
sp|Q9CRC8|LRC40_MOUSE,Leucine-rich repeat-containing protein 40,1,1,2239.367,2391.721,389.294,2559.455,2372.987,7251.538,3378.098,7417.956,0.079976205,0.085417338,0.013903151,0.091407749,0.084748277,0.258979652,0.120644565,0.264923064,null,
sp|Q9CRG1|TM7S3_MOUSE,Transmembrane 7 superfamily member 3,1,1,4025.679,6748.266,1922.694,9585.116,3321.141,773.562,419.034,0,0.150237174,0.251843332,0.071754383,0.357713753,0.12394402,0.02886911,0.015638228,0,PLM,
sp|Q9CTG6|AT132_MOUSE,Probable cation-transporting ATPase 13A2,1,1,2393.346,2944.5,678.842,3449.299,1790.486,1074.288,393.781,575.03,0.179956618,0.221398102,0.051042394,0.259354136,0.13462734,0.080776133,0.029608547,0.04323673,null,
sp|Q9CUN6|SMUF1_MOUSE,E3 ubiquitin-protein ligase SMURF1,1,1,5060.313,10254.67,702.728,9068.926,3763.532,3551.418,497.755,30354.1,0.080000595,0.162120348,0.01110972,0.143374427,0.059499244,0.056145846,0.007869216,0.479880605,null,
sp|Q9CWJ9|PUR9_MOUSE,Bifunctional purine biosynthesis protein PURH,1,1,1245.496,1235.931,422.355,861.007,539.504,0,538.355,18551.184,0.053240358,0.05283149,0.018054118,0.036804872,0.023061805,0,0.02301269,0.792994666,CYT,
sp|Q9CWK8|SNX2_MOUSE,Sorting nexin-2,1,1,3957.882,8206.1,2389.313,8708.449,2795.77,2664.406,1512.894,9137.11,0.100525491,0.208425171,0.060685706,0.221184238,0.07100923,0.067672741,0.038425707,0.232071717,END,
sp|Q9CWR8|DNM3L_MOUSE,DNA (cytosine-5)-methyltransferase 3-like,1,1,2804.375,3912.28,336.88,4052.917,2574.146,18004.166,2376.794,20610.643,0.05129435,0.071558853,0.006161815,0.074131221,0.04708327,0.329311161,0.043473538,0.376985792,NUC,
sp|Q9CWX2|CIA30_MOUSE,"Complex I intermediate-associated protein 30, mitochondrial",1,1,5072.847,7665.884,5170.121,19289.469,69949.047,43661.844,21572.707,2356.421,0.029031104,0.043870647,0.029587788,0.110390593,0.40030738,0.249869857,0.123457205,0.013485426,MIT,
sp|Q9CWX4|RUSD4_MOUSE,RNA pseudouridylate synthase domain-containing protein 4,1,1,1310.043,1065.707,275.534,3323.749,31821.385,29435.268,11180.847,755.579,0.016547609,0.013461316,0.003480366,0.041983431,0.401946999,0.371807124,0.141229173,0.009543982,MIT,
sp|Q9CWZ7|SNAG_MOUSE,Gamma-soluble NSF attachment protein,1,1,126406.383,128481.496,76984.203,115445.5,44914.457,23085.252,16155.663,27202.367,0.226260904,0.229975249,0.137797751,0.206641489,0.080394561,0.04132141,0.028917803,0.048690833,null,
sp|Q9CXE7|TMED5_MOUSE,Transmembrane emp24 domain-containing protein 5,1,1,5094.192,4930.395,12936.828,7516.25,5941.568,4983.526,4169.071,2561.762,0.105834445,0.102431479,0.26876922,0.156153939,0.123439115,0.103535302,0.086614583,0.053221916,ERT,
sp|Q9CXI5|MANF_MOUSE,Mesencephalic astrocyte-derived neurotrophic factor,1,1,255.764,397.231,0,956.087,423.832,735.75,0,0,0.092378129,0.143473892,0,0.345324315,0.153081775,0.265741889,0,0,ECM,
sp|Q9CXT8|MPPB_MOUSE,Mitochondrial-processing peptidase subunit beta,1,1,4421.144,5386.304,1791.42,22632.861,78433.914,49224.945,15968.586,2048.235,0.024574552,0.029939312,0.009957455,0.125802829,0.435968226,0.273612661,0.088760024,0.01138494,MIT,
sp|Q9CXW2|RT22_MOUSE,"28S ribosomal protein S22, mitochondrial",1,1,321267.875,531332.688,91080.734,424199.719,170843.719,57383.371,11117.673,0,0.199889698,0.330589949,0.056669533,0.263932874,0.106297274,0.035703366,0.006917306,0,null,
sp|Q9CXW4|RL11_MOUSE,60S ribosomal protein L11,1,1,9813.496,8038.666,3829.576,12559.627,12235.836,11312.084,30899.053,9016.909,0.100439805,0.08227466,0.039195193,0.128546085,0.125232128,0.115777651,0.316247632,0.092286845,NUC-RIB,
sp|Q9CY58|PAIRB_MOUSE,Plasminogen activator inhibitor 1 RNA-binding protein (multiple isoforms),1,1,168705.016,117978.477,92977.82,207774.562,231757,272716.75,1091232.615,232554.172,0.069837011,0.048838288,0.038489033,0.086010213,0.095937966,0.112893635,0.451725891,0.096267963,NUC,
sp|Q9CYI4|LUC7L_MOUSE,Putative RNA-binding protein Luc7-like 1 (multiple isoforms),1,1,825.123,1457.755,0,1910.215,1944.886,3045.934,2816.629,3421.396,0.053503198,0.094524761,0,0.123863486,0.126111647,0.197506565,0.182637811,0.221852532,NUC,
sp|Q9CYL5|GAPR1_MOUSE,Golgi-associated plant pathogenesis-related protein 1,1,1,12237.138,7262.647,2170.057,4429.361,2594.463,1247.492,466.496,0,0.40243611,0.238842727,0.071365486,0.145665989,0.085322695,0.041025592,0.015341401,0,GOL-ECM,
sp|Q9CYN2|SPCS2_MOUSE,Signal peptidase complex subunit 2,1,1,25627.381,43561.164,7716.215,86482.346,70913.07,76779.538,12448.144,3405.985,0.078387055,0.133241526,0.023601763,0.264525524,0.216903424,0.234847324,0.038075422,0.010417964,ERT,
sp|Q9CZD3|SYG_MOUSE,Glycyl-tRNA synthetase,1,1,56133.059,32588.85,9083.758,18554.992,32838.547,18713.018,6834.816,199455.98,0.150006964,0.087088688,0.024274946,0.049585361,0.087755965,0.050007662,0.018264994,0.53301542,MIT-VES,
sp|Q9CZU6|CISY_MOUSE,"Citrate synthase, mitochondrial",1,1,386.868,680.121,0,772.522,892.884,577.249,283.158,0,0.107678631,0.189300997,0,0.215019364,0.248520236,0.160668192,0.078812581,0,MIT,
sp|Q9CZW5|TOM70_MOUSE,Mitochondrial import receptor subunit TOM70,1,1,3089.738,4209.127,866.4,11575.156,31486.518,32702.039,5573.177,890.483,0.034181301,0.046564932,0.009584851,0.12805419,0.348330558,0.361777681,0.061655209,0.009851278,MIT,
sp|Q9CZX7|TM55A_MOUSE,Transmembrane protein 55A,1,1,5135.726,7986.744,1312.087,8228.557,2540.091,1059.044,309.934,341.851,0.19081963,0.296750164,0.048751034,0.305734807,0.094377937,0.039349137,0.011515702,0.012701589,LYS-END,
sp|Q9D023|BR44_MOUSE,Brain protein 44,1,1,1090.451,1427.352,206.855,674.049,3150.841,4398.921,804,0,0.092784844,0.121451246,0.017600982,0.057353821,0.268100346,0.374297605,0.068411157,0,#N/A,
sp|Q9D051|ODPB_MOUSE,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",1,1,2280.151,4107.258,2203.326,25767.174,108751.07,58440.875,22893.537,751.601,0.01012523,0.018238674,0.009784081,0.114421612,0.482919576,0.259512321,0.101660951,0.003337556,MIT,
sp|Q9D0E1|HNRPM_MOUSE,Heterogeneous nuclear ribonucleoprotein M (multiple isoforms),1,1,4472.316,7071.896,1017.418,8851.216,6792.952,17902.688,14087.796,10273.445,0.063464358,0.100353674,0.014437661,0.125603098,0.096395322,0.254047926,0.199912737,0.145785225,NUC,
